200 105 100 RESULTS 0LEP 1 0 0 RESULTS 1LEP 0 0 0 0 0 0 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 218 305 53 16 4 0 0
200 155 150 RESULTS 0LEP 0 0 0 RESULTS 1LEP 0 0 0 0 0 0 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 42 241 7 2 1 0 0
250 105 100 RESULTS 0LEP 2 0 0 RESULTS 1LEP 0 0 0 0 0 0 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 1099 684 582 111 19 4 1
250 155 150 RESULTS 0LEP 2 0 0 RESULTS 1LEP 0 0 0 0 0 0 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 234 586 51 19 2 0 0
300 105 100 RESULTS 0LEP 6 2 1 RESULTS 1LEP 0 0 0 0 0 4 1 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 3315 975 2422 1141 231 20 6
300 105 100 RESULTS 0LEP 8 2 1 RESULTS 1LEP 0 0 0 0 0 1 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 3248 927 2463 1218 214 25 6
300 125 120 RESULTS 0LEP 9 4 3 RESULTS 1LEP 0 0 0 0 0 1 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 2819 957 1960 807 126 19 6
300 155 150 RESULTS 0LEP 7 1 0 RESULTS 1LEP 0 0 0 0 0 0 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 1480 964 883 236 21 5 1
330 155 150 RESULTS 0LEP 11 4 3 RESULTS 1LEP 0 0 0 0 0 1 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 3166 1126 2256 1032 186 25 10
350 105 100 RESULTS 0LEP 6 3 3 RESULTS 1LEP 0 0 0 0 0 2 1 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 5394 1084 4387 2960 1323 279 23
350 155 150 RESULTS 0LEP 12 6 5 RESULTS 1LEP 0 0 0 0 0 1 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 4035 1237 3116 1711 478 47 10
350 155 150 RESULTS 0LEP 12 6 5 RESULTS 1LEP 0 0 0 0 0 1 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 4035 1237 3116 1711 478 47 10
350 205 200 RESULTS 0LEP 8 1 1
350 305 300 RESULTS 0LEP 1 0 0
400 105 100 RESULTS 0LEP 7 5 3 RESULTS 1LEP 0 0 0 0 0 9 2 1 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 6814 1195 5875 4433 2834 1316 312
400 105 100 RESULTS 0LEP 12 7 6 RESULTS 1LEP 0 0 2 1 0 5 2 1 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 6817 1234 5774 4425 2739 1256 318
400 155 150 RESULTS 0LEP 11 8 6 RESULTS 1LEP 0 0 0 0 0 0 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 6171 1435 5137 3555 1874 627 71
400 205 200 RESULTS 0LEP 10 6 4
400 225 220 RESULTS 0LEP 10 4 1
450 105 100 RESULTS 0LEP 12 8 5 RESULTS 1LEP 0 0 2 1 0 11 6 5 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 7768 1247 6801 5599 3994 2442 1202
450 155 150 RESULTS 0LEP 4 4 3 RESULTS 1LEP 0 0 0 0 0 1 1 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 7645 1432 6612 5232 3498 1926 695
450 155 150 RESULTS 0LEP 9 8 7 RESULTS 1LEP 0 0 0 0 0 1 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 7638 1498 6612 5240 3540 1953 711
450 205 200 RESULTS 0LEP 10 3 3 RESULTS 1LEP 0 0 0 0 0 0 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 6597 1615 5507 4052 2321 959 188
500 105 100 RESULTS 0LEP 8 6 4 RESULTS 1LEP 0 0 0 0 0 8 3 1 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 7901 1123 7081 6125 4804 3350 2038
500 105 100 RESULTS 0LEP 5 5 5 RESULTS 1LEP 0 0 0 0 0 13 5 5 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 7987 1160 7142 6132 4855 3383 2053
500 155 150 RESULTS 0LEP 5 5 4 RESULTS 1LEP 0 0 0 0 0 2 1 1 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 8329 1384 7342 6221 4667 3143 1775
500 205 200 RESULTS 0LEP 7 6 3 RESULTS 1LEP 0 0 0 0 0 1 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 8128 1511 7114 5745 4050 2447 1101
500 205 200 RESULTS 0LEP 13 7 3 RESULTS 1LEP 0 0 0 0 0 0 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 8109 1560 7057 5740 4118 2450 1128
500 255 250 RESULTS 0LEP 12 8 5
