750 740 151 RESULTS 0LEP 26 25 22 RESULTS 1LEP 12 38 940 53 41 2876 60 36 RESULTS 2LEP 217 35 84 81 28 10 13 11 RESULTS 2B 47 77 40 36 34 29 24
750 740 201 RESULTS 0LEP 28 23 20 RESULTS 1LEP 14 20 1012 56 46 2928 58 35 RESULTS 2LEP 230 48 86 81 31 11 18 17 RESULTS 2B 25 71 22 21 17 14 9
750 740 251 RESULTS 0LEP 21 16 15 RESULTS 1LEP 18 38 994 42 34 2909 62 37 RESULTS 2LEP 232 33 78 74 28 9 13 12 RESULTS 2B 35 70 26 23 21 14 10
750 740 301 RESULTS 0LEP 30 25 22 RESULTS 1LEP 24 22 1020 51 32 2822 59 33 RESULTS 2LEP 225 35 86 79 23 8 13 11 RESULTS 2B 42 76 36 26 24 20 16
750 740 351 RESULTS 0LEP 33 29 24 RESULTS 1LEP 32 48 1030 50 42 2707 58 36 RESULTS 2LEP 208 29 75 69 29 10 18 17 RESULTS 2B 31 67 21 17 14 11 10
750 740 401 RESULTS 0LEP 39 32 23 RESULTS 1LEP 26 42 1012 45 29 2634 44 22 RESULTS 2LEP 178 26 60 53 27 8 16 13 RESULTS 2B 28 50 21 18 11 8 3
750 740 451 RESULTS 0LEP 22 20 12 RESULTS 1LEP 42 56 962 43 30 2428 32 18 RESULTS 2LEP 201 20 71 64 24 8 12 9 RESULTS 2B 27 56 17 13 7 2 1
750 740 501 RESULTS 0LEP 22 15 10 RESULTS 1LEP 42 90 912 28 8 2123 29 9 RESULTS 2LEP 164 31 65 56 27 14 18 16 RESULTS 2B 26 40 21 15 8 5 1
800 790 1 RESULTS 0LEP 18 17 13 RESULTS 1LEP 10 20 856 47 37 3085 75 40 RESULTS 2LEP 223 43 93 87 31 15 19 18 RESULTS 2B 50 73 42 34 27 22 21
800 790 51 RESULTS 0LEP 28 27 23 RESULTS 1LEP 18 16 878 54 45 3016 74 44 RESULTS 2LEP 231 50 100 93 36 15 21 17 RESULTS 2B 40 83 37 31 26 24 24
800 790 101 RESULTS 0LEP 29 27 24 RESULTS 1LEP 16 30 900 38 24 3036 68 41 RESULTS 2LEP 219 32 86 82 39 12 24 21 RESULTS 2B 46 85 39 30 29 22 15
800 790 151 RESULTS 0LEP 37 28 27 RESULTS 1LEP 16 24 790 43 36 2975 61 38 RESULTS 2LEP 214 40 94 86 31 10 15 13 RESULTS 2B 39 82 33 30 25 24 24
800 790 201 RESULTS 0LEP 24 24 24 RESULTS 1LEP 12 18 962 46 41 3018 60 33 RESULTS 2LEP 235 45 91 88 29 12 17 16 RESULTS 2B 48 68 33 31 28 21 19
800 790 251 RESULTS 0LEP 26 24 21 RESULTS 1LEP 18 24 926 51 39 2976 66 40 RESULTS 2LEP 209 37 79 73 21 5 9 9 RESULTS 2B 24 64 19 17 15 12 10
800 790 301 RESULTS 0LEP 29 25 23 RESULTS 1LEP 8 34 928 46 32 2927 50 31 RESULTS 2LEP 226 24 82 78 23 8 14 14 RESULTS 2B 47 81 37 33 30 24 20
800 790 351 RESULTS 0LEP 30 28 25 RESULTS 1LEP 22 26 1014 43 27 2811 54 33 RESULTS 2LEP 232 43 90 85 25 8 12 10 RESULTS 2B 34 63 25 20 15 13 9
800 790 401 RESULTS 0LEP 24 23 18 RESULTS 1LEP 22 64 972 53 35 2751 56 41 RESULTS 2LEP 215 37 83 75 26 7 13 11 RESULTS 2B 31 62 23 19 15 13 7
800 790 451 RESULTS 0LEP 30 24 17 RESULTS 1LEP 24 54 944 42 29 2610 44 28 RESULTS 2LEP 213 30 84 80 22 6 9 8 RESULTS 2B 27 60 17 13 10 9 3
800 790 501 RESULTS 0LEP 40 32 22 RESULTS 1LEP 52 64 950 44 30 2472 50 27 RESULTS 2LEP 176 26 59 55 25 8 14 13 RESULTS 2B 30 46 21 12 8 6 4
