150 140 1 RESULTS 0LEP 0 0 0 RESULTS 1LEP 50 18 42 0 0 132 0 0 RESULTS 2LEP 11 0 0 0 2 0 0 0 RESULTS 2B 2 2 0 0 0 0 0
150 140 25 RESULTS 0LEP 0 0 0 RESULTS 1LEP 22 22 38 0 0 105 0 0 RESULTS 2LEP 10 1 1 0 4 0 0 0 RESULTS 2B 1 3 0 0 0 0 0
150 140 50 RESULTS 0LEP 0 0 0 RESULTS 1LEP 16 4 18 0 0 74 1 0 RESULTS 2LEP 4 0 0 0 0 0 0 0 RESULTS 2B 5 3 0 0 0 0 0
150 140 70 RESULTS 0LEP 0 0 0 RESULTS 1LEP 8 14 4 0 0 79 0 0 RESULTS 2LEP 1 0 0 0 0 0 0 0 RESULTS 2B 10 1 2 1 1 0 0
150 140 100 RESULTS 0LEP 0 0 0 RESULTS 1LEP 2 4 12 0 0 36 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 9 5 1 0 0 0 0
150 140 115 RESULTS 0LEP 0 0 0 RESULTS 1LEP 2 0 0 0 0 15 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 7 14 2 1 0 0 0
150 140 120 RESULTS 0LEP 0 0 0 RESULTS 1LEP 0 0 0 0 0 10 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 3 19 2 1 0 0 0
160 150 1 RESULTS 0LEP 0 0 0 RESULTS 1LEP 80 38 78 0 0 181 0 0 RESULTS 2LEP 22 2 3 1 3 0 0 0 RESULTS 2B 3 4 1 1 1 1 1
160 150 25 RESULTS 0LEP 0 0 0 RESULTS 1LEP 46 36 46 0 0 162 0 0 RESULTS 2LEP 25 2 1 1 5 2 2 1 RESULTS 2B 7 2 2 0 0 0 0
160 150 50 RESULTS 0LEP 0 0 0 RESULTS 1LEP 26 26 30 0 0 120 1 0 RESULTS 2LEP 8 0 0 0 3 0 0 0 RESULTS 2B 3 0 0 0 0 0 0
160 150 75 RESULTS 0LEP 0 0 0 RESULTS 1LEP 8 8 22 0 0 98 0 0 RESULTS 2LEP 1 0 0 0 1 0 0 0 RESULTS 2B 8 5 1 0 0 0 0
160 150 100 RESULTS 0LEP 1 1 0 RESULTS 1LEP 6 6 14 0 0 66 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 3 12 1 0 0 0 0
160 150 140 RESULTS 0LEP 0 0 0 RESULTS 1LEP 0 0 2 0 0 2 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 10 11 4 3 1 1 1
180 170 1 RESULTS 0LEP 1 0 0 RESULTS 1LEP 94 76 116 0 0 283 3 0 RESULTS 2LEP 33 2 4 2 3 1 2 2 RESULTS 2B 10 2 1 1 1 1 0
200 190 20 RESULTS 0LEP 1 1 1 RESULTS 1LEP 102 102 150 0 0 396 4 0 RESULTS 2LEP 45 2 4 2 8 1 1 1 RESULTS 2B 9 10 2 1 0 0 0
200 190 50 RESULTS 0LEP 0 0 0 RESULTS 1LEP 78 80 128 0 0 376 1 1 RESULTS 2LEP 26 2 7 4 6 0 2 0 RESULTS 2B 11 2 2 1 0 0 0
200 190 75 RESULTS 0LEP 0 0 0 RESULTS 1LEP 48 52 84 0 0 256 0 0 RESULTS 2LEP 17 1 1 0 6 0 1 1 RESULTS 2B 10 4 3 1 1 1 1
200 190 95 RESULTS 0LEP 1 1 0 RESULTS 1LEP 16 20 46 0 0 176 2 1 RESULTS 2LEP 18 1 2 0 3 0 0 0 RESULTS 2B 5 4 2 0 0 0 0
200 190 125 RESULTS 0LEP 0 0 0 RESULTS 1LEP 14 12 20 0 0 112 0 0 RESULTS 2LEP 2 0 0 0 2 1 0 0 RESULTS 2B 6 6 0 0 0 0 0
200 190 150 RESULTS 0LEP 0 0 0 RESULTS 1LEP 4 2 16 0 0 62 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 9 18 3 1 0 0 0
